,City,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Weather_Score,Temp_Avg
283,Lille,50.6365654,3.0635282,2024-11-17,9.43,9.43,90,light rain,-10,9.43
284,Lille,50.6365654,3.0635282,2024-11-17,8.13,8.13,83,light rain,-10,8.13
285,Lille,50.6365654,3.0635282,2024-11-17,8.44,8.44,77,overcast clouds,200,8.44
286,Lille,50.6365654,3.0635282,2024-11-17,10.16,10.16,58,overcast clouds,200,10.16
287,Lille,50.6365654,3.0635282,2024-11-17,9.28,9.28,61,broken clouds,300,9.28
288,Lille,50.6365654,3.0635282,2024-11-17,7.38,7.38,69,overcast clouds,200,7.38
289,Lille,50.6365654,3.0635282,2024-11-17,6.98,6.98,76,overcast clouds,200,6.98
290,Lille,50.6365654,3.0635282,2024-11-18,8.57,8.57,79,light rain,-10,8.57
291,Lille,50.6365654,3.0635282,2024-11-18,10.09,10.09,81,light rain,-10,10.09
292,Lille,50.6365654,3.0635282,2024-11-18,10.47,10.47,87,light rain,-10,10.47
293,Lille,50.6365654,3.0635282,2024-11-18,7.27,7.27,90,moderate rain,-20,7.27
294,Lille,50.6365654,3.0635282,2024-11-18,7.15,7.15,85,light rain,-10,7.15
295,Lille,50.6365654,3.0635282,2024-11-18,6.81,6.81,89,light rain,-10,6.81
296,Lille,50.6365654,3.0635282,2024-11-18,6.62,6.62,91,light rain,-10,6.62
297,Lille,50.6365654,3.0635282,2024-11-18,6.46,6.46,94,light rain,-10,6.46
298,Lille,50.6365654,3.0635282,2024-11-19,9.71,9.71,94,moderate rain,-20,9.71
299,Lille,50.6365654,3.0635282,2024-11-19,10.57,10.57,87,light rain,-10,10.57
300,Lille,50.6365654,3.0635282,2024-11-19,11.12,11.12,90,moderate rain,-20,11.12
301,Lille,50.6365654,3.0635282,2024-11-19,9.31,9.31,88,light rain,-10,9.31
302,Lille,50.6365654,3.0635282,2024-11-19,7.49,7.49,77,light rain,-10,7.49
303,Lille,50.6365654,3.0635282,2024-11-19,7.63,7.63,66,overcast clouds,200,7.63
304,Lille,50.6365654,3.0635282,2024-11-19,6.71,6.71,71,overcast clouds,200,6.71
305,Lille,50.6365654,3.0635282,2024-11-19,5.28,5.28,83,light rain,-10,5.28
306,Lille,50.6365654,3.0635282,2024-11-20,5.51,5.51,74,light rain,-10,5.51
307,Lille,50.6365654,3.0635282,2024-11-20,5.22,5.22,73,light rain,-10,5.22
308,Lille,50.6365654,3.0635282,2024-11-20,2.69,2.69,94,light snow,-20,2.69
309,Lille,50.6365654,3.0635282,2024-11-20,3.69,3.69,88,moderate rain,-20,3.69
310,Lille,50.6365654,3.0635282,2024-11-20,4.49,4.49,56,light snow,-20,4.49
311,Lille,50.6365654,3.0635282,2024-11-20,4.7,4.7,49,overcast clouds,200,4.7
312,Lille,50.6365654,3.0635282,2024-11-20,3.08,3.08,64,broken clouds,300,3.08
313,Lille,50.6365654,3.0635282,2024-11-20,2.94,2.94,66,broken clouds,300,2.94
314,Lille,50.6365654,3.0635282,2024-11-21,2.32,2.32,84,overcast clouds,200,2.32
315,Lille,50.6365654,3.0635282,2024-11-21,1.93,1.93,93,overcast clouds,200,1.93
316,Lille,50.6365654,3.0635282,2024-11-21,1.93,1.93,90,overcast clouds,200,1.93
317,Lille,50.6365654,3.0635282,2024-11-21,2.39,2.39,80,overcast clouds,200,2.39
318,Lille,50.6365654,3.0635282,2024-11-21,4.9,4.9,57,light rain,-10,4.9
319,Lille,50.6365654,3.0635282,2024-11-21,4.25,4.25,52,light snow,-20,4.25
320,Strasbourg,48.584614,7.7507127,2024-11-16,5.41,3.88,92,broken clouds,300,4.645
321,Strasbourg,48.584614,7.7507127,2024-11-16,4.53,4.06,88,overcast clouds,200,4.295
322,Strasbourg,48.584614,7.7507127,2024-11-17,3.73,3.73,86,overcast clouds,200,3.73
323,Strasbourg,48.584614,7.7507127,2024-11-17,3.07,3.07,87,broken clouds,300,3.07
324,Strasbourg,48.584614,7.7507127,2024-11-17,2.81,2.81,88,broken clouds,300,2.81
325,Strasbourg,48.584614,7.7507127,2024-11-17,5.29,5.29,80,overcast clouds,200,5.29
326,Strasbourg,48.584614,7.7507127,2024-11-17,7.74,7.74,69,overcast clouds,200,7.74
327,Strasbourg,48.584614,7.7507127,2024-11-17,7.48,7.48,74,light rain,-10,7.48
328,Strasbourg,48.584614,7.7507127,2024-11-17,7.48,7.48,79,light rain,-10,7.48
329,Strasbourg,48.584614,7.7507127,2024-11-17,7.0,7.0,83,overcast clouds,200,7.0
330,Strasbourg,48.584614,7.7507127,2024-11-18,6.18,6.18,86,overcast clouds,200,6.18
331,Strasbourg,48.584614,7.7507127,2024-11-18,5.56,5.56,86,overcast clouds,200,5.56
332,Strasbourg,48.584614,7.7507127,2024-11-18,5.97,5.97,84,overcast clouds,200,5.97
333,Strasbourg,48.584614,7.7507127,2024-11-18,7.67,7.67,76,overcast clouds,200,7.67
334,Strasbourg,48.584614,7.7507127,2024-11-18,9.43,9.43,67,overcast clouds,200,9.43
335,Strasbourg,48.584614,7.7507127,2024-11-18,9.33,9.33,67,overcast clouds,200,9.33
336,Strasbourg,48.584614,7.7507127,2024-11-18,8.79,8.79,74,overcast clouds,200,8.79
337,Strasbourg,48.584614,7.7507127,2024-11-18,8.67,8.67,76,overcast clouds,200,8.67
338,Strasbourg,48.584614,7.7507127,2024-11-19,8.61,8.61,77,light rain,-10,8.61
339,Strasbourg,48.584614,7.7507127,2024-11-19,8.69,8.69,78,light rain,-10,8.69
340,Strasbourg,48.584614,7.7507127,2024-11-19,8.85,8.85,78,light rain,-10,8.85
341,Strasbourg,48.584614,7.7507127,2024-11-19,8.42,8.42,82,light rain,-10,8.42
342,Strasbourg,48.584614,7.7507127,2024-11-19,9.0,9.0,83,light rain,-10,9.0
343,Strasbourg,48.584614,7.7507127,2024-11-19,9.78,9.78,83,light rain,-10,9.78
344,Strasbourg,48.584614,7.7507127,2024-11-19,10.21,10.21,83,light rain,-10,10.21
345,Strasbourg,48.584614,7.7507127,2024-11-19,9.69,9.69,84,moderate rain,-20,9.69
346,Strasbourg,48.584614,7.7507127,2024-11-20,10.43,10.43,87,moderate rain,-20,10.43
347,Strasbourg,48.584614,7.7507127,2024-11-20,7.66,7.66,74,light rain,-10,7.66
348,Strasbourg,48.584614,7.7507127,2024-11-20,2.68,2.68,94,light snow,-20,2.68
349,Strasbourg,48.584614,7.7507127,2024-11-20,4.27,4.27,78,light rain,-10,4.27
350,Strasbourg,48.584614,7.7507127,2024-11-20,4.1,4.1,73,light snow,-20,4.1
351,Strasbourg,48.584614,7.7507127,2024-11-20,3.67,3.67,76,light snow,-20,3.67
352,Strasbourg,48.584614,7.7507127,2024-11-20,2.42,2.42,80,light snow,-20,2.42
353,Strasbourg,48.584614,7.7507127,2024-11-20,1.25,1.25,68,overcast clouds,200,1.25
354,Strasbourg,48.584614,7.7507127,2024-11-21,0.68,0.68,77,broken clouds,300,0.68
355,Strasbourg,48.584614,7.7507127,2024-11-21,0.66,0.66,78,overcast clouds,200,0.66
356,Strasbourg,48.584614,7.7507127,2024-11-21,-0.08,-0.08,71,overcast clouds,200,-0.08
357,Strasbourg,48.584614,7.7507127,2024-11-21,1.65,1.65,62,overcast clouds,200,1.65
358,Strasbourg,48.584614,7.7507127,2024-11-21,2.78,2.78,63,overcast clouds,200,2.78
359,Strasbourg,48.584614,7.7507127,2024-11-21,0.69,0.69,100,snow,-40,0.69
360,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-16,2.62,1.41,90,broken clouds,300,2.015
361,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-16,1.89,1.53,85,overcast clouds,200,1.71
362,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,1.71,1.71,83,overcast clouds,200,1.71
363,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,1.1,1.1,90,broken clouds,300,1.1
364,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,0.7,0.7,91,broken clouds,300,0.7
365,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,4.05,4.05,77,overcast clouds,200,4.05
366,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,7.61,7.61,58,overcast clouds,200,7.61
367,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,5.44,5.44,74,overcast clouds,200,5.44
368,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,4.79,4.79,85,light rain,-10,4.79
369,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-17,4.48,4.48,89,overcast clouds,200,4.48
370,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,4.24,4.24,88,light rain,-10,4.24
371,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,3.65,3.65,83,overcast clouds,200,3.65
372,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,3.85,3.85,83,overcast clouds,200,3.85
373,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,5.37,5.37,76,overcast clouds,200,5.37
374,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,7.06,7.06,67,overcast clouds,200,7.06
375,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,6.11,6.11,76,overcast clouds,200,6.11
376,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,5.62,5.62,83,overcast clouds,200,5.62
377,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-18,5.77,5.77,83,light rain,-10,5.77
378,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,5.8,5.8,85,light rain,-10,5.8
379,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,5.73,5.73,86,light rain,-10,5.73
380,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,5.37,5.37,86,light rain,-10,5.37
381,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,5.62,5.62,87,light rain,-10,5.62
382,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,6.43,6.43,86,light rain,-10,6.43
383,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,7.22,7.22,85,light rain,-10,7.22
384,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,7.8,7.8,85,moderate rain,-20,7.8
385,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-19,7.31,7.31,88,moderate rain,-20,7.31
386,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,8.31,8.31,85,moderate rain,-20,8.31
387,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,4.16,4.16,78,moderate rain,-20,4.16
388,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,0.11,0.11,92,light snow,-20,0.11
389,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,0.73,0.73,84,light snow,-20,0.73
390,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,0.64,0.64,88,light snow,-20,0.64
391,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,-0.1,-0.1,91,light snow,-20,-0.1
392,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,-1.57,-1.57,83,light snow,-20,-1.57
393,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-20,-3.04,-3.04,78,broken clouds,300,-3.04
394,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-21,-2.27,-2.27,82,broken clouds,300,-2.27
395,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-21,-4.43,-4.43,91,broken clouds,300,-4.43
396,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-21,-3.05,-3.05,81,broken clouds,300,-3.05
397,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-21,-0.53,-0.53,67,overcast clouds,200,-0.53
398,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-21,0.78,0.78,73,light snow,-20,0.78
399,Chateau du Haut Koenigsbourg,48.2495226,7.3454923,2024-11-21,-0.51,-0.51,97,snow,-40,-0.51
400,Colmar,48.0777517,7.3579641,2024-11-16,5.22,4.59,89,broken clouds,300,4.904999999999999
401,Colmar,48.0777517,7.3579641,2024-11-16,4.68,4.55,81,overcast clouds,200,4.615
402,Colmar,48.0777517,7.3579641,2024-11-17,4.57,4.57,78,overcast clouds,200,4.57
403,Colmar,48.0777517,7.3579641,2024-11-17,4.1,4.1,86,overcast clouds,200,4.1
404,Colmar,48.0777517,7.3579641,2024-11-17,3.46,3.46,88,broken clouds,300,3.46
405,Colmar,48.0777517,7.3579641,2024-11-17,7.02,7.02,74,overcast clouds,200,7.02
406,Colmar,48.0777517,7.3579641,2024-11-17,10.82,10.82,54,overcast clouds,200,10.82
407,Colmar,48.0777517,7.3579641,2024-11-17,8.86,8.86,68,overcast clouds,200,8.86
408,Colmar,48.0777517,7.3579641,2024-11-17,7.52,7.52,79,light rain,-10,7.52
409,Colmar,48.0777517,7.3579641,2024-11-17,7.25,7.25,85,overcast clouds,200,7.25
410,Colmar,48.0777517,7.3579641,2024-11-18,7.14,7.14,85,overcast clouds,200,7.14
411,Colmar,48.0777517,7.3579641,2024-11-18,5.8,5.8,87,overcast clouds,200,5.8
412,Colmar,48.0777517,7.3579641,2024-11-18,6.68,6.68,82,overcast clouds,200,6.68
413,Colmar,48.0777517,7.3579641,2024-11-18,8.08,8.08,73,overcast clouds,200,8.08
414,Colmar,48.0777517,7.3579641,2024-11-18,9.94,9.94,61,overcast clouds,200,9.94
415,Colmar,48.0777517,7.3579641,2024-11-18,8.73,8.73,74,overcast clouds,200,8.73
416,Colmar,48.0777517,7.3579641,2024-11-18,8.23,8.23,81,overcast clouds,200,8.23
417,Colmar,48.0777517,7.3579641,2024-11-18,8.37,8.37,81,overcast clouds,200,8.37
418,Colmar,48.0777517,7.3579641,2024-11-19,8.35,8.35,82,light rain,-10,8.35
419,Colmar,48.0777517,7.3579641,2024-11-19,8.44,8.44,83,overcast clouds,200,8.44
420,Colmar,48.0777517,7.3579641,2024-11-19,7.99,7.99,84,light rain,-10,7.99
421,Colmar,48.0777517,7.3579641,2024-11-19,8.24,8.24,87,light rain,-10,8.24
422,Colmar,48.0777517,7.3579641,2024-11-19,8.98,8.98,86,moderate rain,-20,8.98
423,Colmar,48.0777517,7.3579641,2024-11-19,9.75,9.75,85,light rain,-10,9.75
424,Colmar,48.0777517,7.3579641,2024-11-19,10.13,10.13,86,moderate rain,-20,10.13
425,Colmar,48.0777517,7.3579641,2024-11-19,10.41,10.41,86,moderate rain,-20,10.41
426,Colmar,48.0777517,7.3579641,2024-11-20,10.91,10.91,84,moderate rain,-20,10.91
427,Colmar,48.0777517,7.3579641,2024-11-20,7.2,7.2,73,moderate rain,-20,7.2
428,Colmar,48.0777517,7.3579641,2024-11-20,3.15,3.15,86,light snow,-20,3.15
429,Colmar,48.0777517,7.3579641,2024-11-20,3.88,3.88,79,light snow,-20,3.88
430,Colmar,48.0777517,7.3579641,2024-11-20,4.07,4.07,78,light snow,-20,4.07
431,Colmar,48.0777517,7.3579641,2024-11-20,2.99,2.99,82,light snow,-20,2.99
432,Colmar,48.0777517,7.3579641,2024-11-20,1.2,1.2,75,light snow,-20,1.2
433,Colmar,48.0777517,7.3579641,2024-11-20,-0.29,-0.29,76,scattered clouds,400,-0.29
434,Colmar,48.0777517,7.3579641,2024-11-21,0.15,0.15,81,scattered clouds,400,0.15
435,Colmar,48.0777517,7.3579641,2024-11-21,-1.27,-1.27,88,broken clouds,300,-1.27
436,Colmar,48.0777517,7.3579641,2024-11-21,0.06,0.06,73,broken clouds,300,0.06
437,Colmar,48.0777517,7.3579641,2024-11-21,2.0,2.0,62,overcast clouds,200,2.0
438,Colmar,48.0777517,7.3579641,2024-11-21,2.39,2.39,82,light snow,-20,2.39
439,Colmar,48.0777517,7.3579641,2024-11-21,2.38,2.38,97,snow,-40,2.38
440,Eguisheim,48.0447968,7.3079618,2024-11-16,7.04,5.07,76,few clouds,500,6.055
441,Eguisheim,48.0447968,7.3079618,2024-11-16,5.75,4.62,73,broken clouds,300,5.1850000000000005
442,Eguisheim,48.0447968,7.3079618,2024-11-17,4.55,4.55,76,overcast clouds,200,4.55
443,Eguisheim,48.0447968,7.3079618,2024-11-17,4.06,4.06,84,overcast clouds,200,4.06
444,Eguisheim,48.0447968,7.3079618,2024-11-17,3.37,3.37,87,broken clouds,300,3.37
445,Eguisheim,48.0447968,7.3079618,2024-11-17,6.93,6.93,73,overcast clouds,200,6.93
446,Eguisheim,48.0447968,7.3079618,2024-11-17,10.55,10.55,53,overcast clouds,200,10.55
447,Eguisheim,48.0447968,7.3079618,2024-11-17,8.68,8.68,68,overcast clouds,200,8.68
448,Eguisheim,48.0447968,7.3079618,2024-11-17,7.21,7.21,79,light rain,-10,7.21
449,Eguisheim,48.0447968,7.3079618,2024-11-17,6.94,6.94,85,overcast clouds,200,6.94
450,Eguisheim,48.0447968,7.3079618,2024-11-18,6.88,6.88,85,overcast clouds,200,6.88
451,Eguisheim,48.0447968,7.3079618,2024-11-18,5.55,5.55,87,overcast clouds,200,5.55
452,Eguisheim,48.0447968,7.3079618,2024-11-18,6.47,6.47,82,overcast clouds,200,6.47
453,Eguisheim,48.0447968,7.3079618,2024-11-18,7.81,7.81,73,overcast clouds,200,7.81
454,Eguisheim,48.0447968,7.3079618,2024-11-18,9.56,9.56,61,overcast clouds,200,9.56
455,Eguisheim,48.0447968,7.3079618,2024-11-18,8.38,8.38,75,overcast clouds,200,8.38
456,Eguisheim,48.0447968,7.3079618,2024-11-18,7.86,7.86,82,overcast clouds,200,7.86
457,Eguisheim,48.0447968,7.3079618,2024-11-18,7.98,7.98,82,overcast clouds,200,7.98
458,Eguisheim,48.0447968,7.3079618,2024-11-19,7.95,7.95,83,overcast clouds,200,7.95
459,Eguisheim,48.0447968,7.3079618,2024-11-19,8.09,8.09,83,overcast clouds,200,8.09
460,Eguisheim,48.0447968,7.3079618,2024-11-19,7.59,7.59,85,light rain,-10,7.59
461,Eguisheim,48.0447968,7.3079618,2024-11-19,7.89,7.89,88,light rain,-10,7.89
462,Eguisheim,48.0447968,7.3079618,2024-11-19,8.69,8.69,87,moderate rain,-20,8.69
463,Eguisheim,48.0447968,7.3079618,2024-11-19,9.37,9.37,85,light rain,-10,9.37
464,Eguisheim,48.0447968,7.3079618,2024-11-19,9.76,9.76,86,moderate rain,-20,9.76
465,Eguisheim,48.0447968,7.3079618,2024-11-19,10.19,10.19,86,moderate rain,-20,10.19
466,Eguisheim,48.0447968,7.3079618,2024-11-20,10.57,10.57,84,moderate rain,-20,10.57
467,Eguisheim,48.0447968,7.3079618,2024-11-20,6.91,6.91,74,moderate rain,-20,6.91
468,Eguisheim,48.0447968,7.3079618,2024-11-20,2.95,2.95,85,snow,-40,2.95
469,Eguisheim,48.0447968,7.3079618,2024-11-20,3.57,3.57,79,light snow,-20,3.57
470,Eguisheim,48.0447968,7.3079618,2024-11-20,3.81,3.81,78,light snow,-20,3.81
471,Eguisheim,48.0447968,7.3079618,2024-11-20,2.59,2.59,83,light snow,-20,2.59
472,Eguisheim,48.0447968,7.3079618,2024-11-20,0.75,0.75,75,light snow,-20,0.75
473,Eguisheim,48.0447968,7.3079618,2024-11-20,-0.68,-0.68,76,scattered clouds,400,-0.68
474,Eguisheim,48.0447968,7.3079618,2024-11-21,-0.15,-0.15,81,scattered clouds,400,-0.15
475,Eguisheim,48.0447968,7.3079618,2024-11-21,-1.41,-1.41,88,broken clouds,300,-1.41
476,Eguisheim,48.0447968,7.3079618,2024-11-21,-0.05,-0.05,70,broken clouds,300,-0.05
477,Eguisheim,48.0447968,7.3079618,2024-11-21,1.84,1.84,59,light snow,-20,1.84
478,Eguisheim,48.0447968,7.3079618,2024-11-21,1.67,1.67,86,light snow,-20,1.67
479,Eguisheim,48.0447968,7.3079618,2024-11-21,2.4,2.4,96,snow,-40,2.4
480,Besancon,47.2380222,6.0243622,2024-11-16,5.99,4.44,84,few clouds,500,5.215
481,Besancon,47.2380222,6.0243622,2024-11-16,5.57,4.97,90,broken clouds,300,5.27
482,Besancon,47.2380222,6.0243622,2024-11-17,4.34,4.34,98,overcast clouds,200,4.34
483,Besancon,47.2380222,6.0243622,2024-11-17,3.62,3.62,98,scattered clouds,400,3.62
484,Besancon,47.2380222,6.0243622,2024-11-17,3.0,3.0,98,scattered clouds,400,3.0
485,Besancon,47.2380222,6.0243622,2024-11-17,5.75,5.75,89,overcast clouds,200,5.75
486,Besancon,47.2380222,6.0243622,2024-11-17,8.71,8.71,76,overcast clouds,200,8.71
487,Besancon,47.2380222,6.0243622,2024-11-17,7.38,7.38,84,overcast clouds,200,7.38
488,Besancon,47.2380222,6.0243622,2024-11-17,4.91,4.91,95,overcast clouds,200,4.91
489,Besancon,47.2380222,6.0243622,2024-11-17,5.93,5.93,91,overcast clouds,200,5.93
490,Besancon,47.2380222,6.0243622,2024-11-18,6.1,6.1,90,overcast clouds,200,6.1
491,Besancon,47.2380222,6.0243622,2024-11-18,5.98,5.98,90,overcast clouds,200,5.98
492,Besancon,47.2380222,6.0243622,2024-11-18,5.95,5.95,89,overcast clouds,200,5.95
493,Besancon,47.2380222,6.0243622,2024-11-18,7.33,7.33,86,overcast clouds,200,7.33
494,Besancon,47.2380222,6.0243622,2024-11-18,8.93,8.93,76,overcast clouds,200,8.93
495,Besancon,47.2380222,6.0243622,2024-11-18,8.21,8.21,82,overcast clouds,200,8.21
496,Besancon,47.2380222,6.0243622,2024-11-18,7.01,7.01,86,overcast clouds,200,7.01
497,Besancon,47.2380222,6.0243622,2024-11-18,7.66,7.66,83,overcast clouds,200,7.66
498,Besancon,47.2380222,6.0243622,2024-11-19,7.87,7.87,82,overcast clouds,200,7.87
499,Besancon,47.2380222,6.0243622,2024-11-19,7.52,7.52,83,overcast clouds,200,7.52
500,Besancon,47.2380222,6.0243622,2024-11-19,7.53,7.53,93,moderate rain,-20,7.53
501,Besancon,47.2380222,6.0243622,2024-11-19,8.04,8.04,90,moderate rain,-20,8.04
502,Besancon,47.2380222,6.0243622,2024-11-19,8.87,8.87,86,light rain,-10,8.87
503,Besancon,47.2380222,6.0243622,2024-11-19,8.97,8.97,88,light rain,-10,8.97
504,Besancon,47.2380222,6.0243622,2024-11-19,9.6,9.6,87,light rain,-10,9.6
505,Besancon,47.2380222,6.0243622,2024-11-19,9.88,9.88,88,moderate rain,-20,9.88
506,Besancon,47.2380222,6.0243622,2024-11-20,9.69,9.69,95,moderate rain,-20,9.69
507,Besancon,47.2380222,6.0243622,2024-11-20,7.46,7.46,85,moderate rain,-20,7.46
508,Besancon,47.2380222,6.0243622,2024-11-20,2.2,2.2,96,snow,-40,2.2
509,Besancon,47.2380222,6.0243622,2024-11-20,3.03,3.03,90,light snow,-20,3.03
510,Besancon,47.2380222,6.0243622,2024-11-20,0.93,0.93,98,snow,-40,0.93
511,Besancon,47.2380222,6.0243622,2024-11-20,1.79,1.79,98,snow,-40,1.79
512,Besancon,47.2380222,6.0243622,2024-11-20,0.42,0.42,88,light snow,-20,0.42
513,Besancon,47.2380222,6.0243622,2024-11-20,-1.58,-1.58,94,scattered clouds,400,-1.58
514,Besancon,47.2380222,6.0243622,2024-11-21,-1.86,-1.86,91,broken clouds,300,-1.86
515,Besancon,47.2380222,6.0243622,2024-11-21,-3.16,-3.16,89,scattered clouds,400,-3.16
516,Besancon,47.2380222,6.0243622,2024-11-21,-0.03,-0.03,67,broken clouds,300,-0.03
517,Besancon,47.2380222,6.0243622,2024-11-21,2.17,2.17,61,light snow,-20,2.17
518,Besancon,47.2380222,6.0243622,2024-11-21,3.66,3.66,89,light rain,-10,3.66
519,Besancon,47.2380222,6.0243622,2024-11-21,1.64,1.64,99,snow,-40,1.64
520,Dijon,47.3215806,5.0414701,2024-11-16,5.48,5.19,90,overcast clouds,200,5.335000000000001
521,Dijon,47.3215806,5.0414701,2024-11-16,5.16,5.12,87,overcast clouds,200,5.140000000000001
522,Dijon,47.3215806,5.0414701,2024-11-17,4.14,4.14,84,broken clouds,300,4.14
523,Dijon,47.3215806,5.0414701,2024-11-17,3.45,3.45,86,scattered clouds,400,3.45
524,Dijon,47.3215806,5.0414701,2024-11-17,2.87,2.87,88,scattered clouds,400,2.87
525,Dijon,47.3215806,5.0414701,2024-11-17,6.15,6.15,77,overcast clouds,200,6.15
526,Dijon,47.3215806,5.0414701,2024-11-17,9.57,9.57,63,overcast clouds,200,9.57
527,Dijon,47.3215806,5.0414701,2024-11-17,8.41,8.41,72,overcast clouds,200,8.41
528,Dijon,47.3215806,5.0414701,2024-11-17,6.93,6.93,79,overcast clouds,200,6.93
529,Dijon,47.3215806,5.0414701,2024-11-17,6.88,6.88,83,overcast clouds,200,6.88
530,Dijon,47.3215806,5.0414701,2024-11-18,5.09,5.09,94,overcast clouds,200,5.09
531,Dijon,47.3215806,5.0414701,2024-11-18,6.42,6.42,90,overcast clouds,200,6.42
532,Dijon,47.3215806,5.0414701,2024-11-18,6.12,6.12,88,overcast clouds,200,6.12
533,Dijon,47.3215806,5.0414701,2024-11-18,7.34,7.34,83,overcast clouds,200,7.34
534,Dijon,47.3215806,5.0414701,2024-11-18,9.61,9.61,71,overcast clouds,200,9.61
535,Dijon,47.3215806,5.0414701,2024-11-18,9.18,9.18,77,overcast clouds,200,9.18
536,Dijon,47.3215806,5.0414701,2024-11-18,7.38,7.38,89,overcast clouds,200,7.38
537,Dijon,47.3215806,5.0414701,2024-11-18,7.98,7.98,83,overcast clouds,200,7.98
538,Dijon,47.3215806,5.0414701,2024-11-19,7.51,7.51,85,overcast clouds,200,7.51
539,Dijon,47.3215806,5.0414701,2024-11-19,7.58,7.58,88,light rain,-10,7.58
540,Dijon,47.3215806,5.0414701,2024-11-19,7.57,7.57,90,light rain,-10,7.57
541,Dijon,47.3215806,5.0414701,2024-11-19,7.85,7.85,92,light rain,-10,7.85
542,Dijon,47.3215806,5.0414701,2024-11-19,9.23,9.23,91,light rain,-10,9.23
543,Dijon,47.3215806,5.0414701,2024-11-19,9.36,9.36,91,light rain,-10,9.36
544,Dijon,47.3215806,5.0414701,2024-11-19,10.21,10.21,92,moderate rain,-20,10.21
545,Dijon,47.3215806,5.0414701,2024-11-19,10.68,10.68,92,moderate rain,-20,10.68
546,Dijon,47.3215806,5.0414701,2024-11-20,7.96,7.96,84,heavy intensity rain,-30,7.96
547,Dijon,47.3215806,5.0414701,2024-11-20,6.3,6.3,84,light rain,-10,6.3
548,Dijon,47.3215806,5.0414701,2024-11-20,2.78,2.78,85,snow,-40,2.78
549,Dijon,47.3215806,5.0414701,2024-11-20,2.73,2.73,95,light snow,-20,2.73
550,Dijon,47.3215806,5.0414701,2024-11-20,3.92,3.92,82,light snow,-20,3.92
551,Dijon,47.3215806,5.0414701,2024-11-20,2.69,2.69,82,light snow,-20,2.69
552,Dijon,47.3215806,5.0414701,2024-11-20,0.84,0.84,77,broken clouds,300,0.84
553,Dijon,47.3215806,5.0414701,2024-11-20,0.13,0.13,78,clear sky,600,0.13
554,Dijon,47.3215806,5.0414701,2024-11-21,-1.53,-1.53,90,few clouds,500,-1.53
555,Dijon,47.3215806,5.0414701,2024-11-21,-0.57,-0.57,92,overcast clouds,200,-0.57
556,Dijon,47.3215806,5.0414701,2024-11-21,0.31,0.31,86,overcast clouds,200,0.31
557,Dijon,47.3215806,5.0414701,2024-11-21,-0.33,-0.33,96,snow,-40,-0.33
558,Dijon,47.3215806,5.0414701,2024-11-21,0.48,0.48,98,snow,-40,0.48
